FID,STATION_NAME,LOCAL_TRIP_START_TIME,date,time,IMOS_SITE_CODE,_TRIP_CODE,_SAMPLE_CODE,UTC_TRIP_START_TIME,LATITUDE,LONGITUDE,REPLICATE,PROCHLOROCOCCUS_CELLSPERML,SYNECOCHOCCUS_CELLSPERML,PICOEUKARYOTES_CELLSPERML,PROCHLOROCOCCUS_FLAG,SYNECOCHOCCUS_FLAG,PICOEUKARYOTES_FLAG,SAMPLE_COMMENTS,geom
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3079,North Stradbroke,2019-05-27T10:15:00Z,2019-05-27,10:15:00,NSI,NSI20190527,NSI20190527_PHYCYT_02,2019-05-27T00:15:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_307a,North Stradbroke,2019-05-27T10:15:00Z,2019-05-27,10:15:00,NSI,NSI20190527,NSI20190527_PHYCYT_02,2019-05-27T00:15:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_307b,North Stradbroke,2019-05-27T10:15:00Z,2019-05-27,10:15:00,NSI,NSI20190527,NSI20190527_PHYCYT_02,2019-05-27T00:15:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_307c,North Stradbroke,2019-05-27T10:15:00Z,2019-05-27,10:15:00,NSI,NSI20190527,NSI20190527_PHYCYT_02,2019-05-27T00:15:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_307d,North Stradbroke,2019-05-27T10:15:00Z,2019-05-27,10:15:00,NSI,NSI20190527,NSI20190527_PHYCYT_02,2019-05-27T00:15:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_307e,North Stradbroke,2019-05-27T10:15:00Z,2019-05-27,10:15:00,NSI,NSI20190527,NSI20190527_PHYCYT_03,2019-05-27T00:15:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_307f,North Stradbroke,2019-05-27T10:15:00Z,2019-05-27,10:15:00,NSI,NSI20190527,NSI20190527_PHYCYT_03,2019-05-27T00:15:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3080,North Stradbroke,2019-05-27T10:15:00Z,2019-05-27,10:15:00,NSI,NSI20190527,NSI20190527_PHYCYT_03,2019-05-27T00:15:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3081,North Stradbroke,2019-05-27T10:15:00Z,2019-05-27,10:15:00,NSI,NSI20190527,NSI20190527_PHYCYT_03,2019-05-27T00:15:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3082,North Stradbroke,2019-05-27T10:15:00Z,2019-05-27,10:15:00,NSI,NSI20190527,NSI20190527_PHYCYT_03,2019-05-27T00:15:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3083,North Stradbroke,2019-05-27T10:15:00Z,2019-05-27,10:15:00,NSI,NSI20190527,NSI20190527_PHYCYT_03,2019-05-27T00:15:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3084,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_01,2019-06-18T00:00:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3085,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_01,2019-06-18T00:00:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3086,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_01,2019-06-18T00:00:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3087,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_01,2019-06-18T00:00:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3088,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_01,2019-06-18T00:00:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3089,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_01,2019-06-18T00:00:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_308a,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_02,2019-06-18T00:00:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_308b,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_02,2019-06-18T00:00:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_308c,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_02,2019-06-18T00:00:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_308d,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_02,2019-06-18T00:00:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_308e,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_02,2019-06-18T00:00:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_308f,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_02,2019-06-18T00:00:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3090,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_03,2019-06-18T00:00:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3091,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_03,2019-06-18T00:00:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3092,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_03,2019-06-18T00:00:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3093,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_03,2019-06-18T00:00:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3094,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_03,2019-06-18T00:00:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3095,North Stradbroke,2019-06-18T10:00:00Z,2019-06-18,10:00:00,NSI,NSI20190618,NSI20190618_PHYCYT_03,2019-06-18T00:00:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3096,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_01,2019-07-23T00:20:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3097,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_01,2019-07-23T00:20:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3098,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_01,2019-07-23T00:20:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_3099,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_01,2019-07-23T00:20:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_309a,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_01,2019-07-23T00:20:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_309b,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_01,2019-07-23T00:20:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_309c,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_02,2019-07-23T00:20:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_309d,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_02,2019-07-23T00:20:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_309e,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_02,2019-07-23T00:20:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_309f,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_02,2019-07-23T00:20:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30a0,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_02,2019-07-23T00:20:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30a1,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_02,2019-07-23T00:20:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30a2,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_03,2019-07-23T00:20:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30a3,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_03,2019-07-23T00:20:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30a4,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_03,2019-07-23T00:20:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30a5,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_03,2019-07-23T00:20:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30a6,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_03,2019-07-23T00:20:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30a7,North Stradbroke,2019-07-23T10:20:00Z,2019-07-23,10:20:00,NSI,NSI20190723,NSI20190723_PHYCYT_03,2019-07-23T00:20:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30a8,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_01,2019-08-21T00:40:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30a9,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_01,2019-08-21T00:40:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30aa,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_01,2019-08-21T00:40:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ab,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_01,2019-08-21T00:40:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ac,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_01,2019-08-21T00:40:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ad,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_01,2019-08-21T00:40:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ae,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_02,2019-08-21T00:40:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30af,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_02,2019-08-21T00:40:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30b0,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_02,2019-08-21T00:40:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30b1,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_02,2019-08-21T00:40:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30b2,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_02,2019-08-21T00:40:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30b3,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_02,2019-08-21T00:40:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30b4,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_03,2019-08-21T00:40:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30b5,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_03,2019-08-21T00:40:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30b6,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_03,2019-08-21T00:40:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30b7,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_03,2019-08-21T00:40:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30b8,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_03,2019-08-21T00:40:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30b9,North Stradbroke,2019-08-21T10:40:00Z,2019-08-21,10:40:00,NSI,NSI20190821,NSI20190821_PHYCYT_03,2019-08-21T00:40:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ba,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_01,2019-09-16T00:20:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30bb,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_01,2019-09-16T00:20:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30bc,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_01,2019-09-16T00:20:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30bd,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_01,2019-09-16T00:20:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30be,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_01,2019-09-16T00:20:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30bf,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_01,2019-09-16T00:20:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30c0,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_02,2019-09-16T00:20:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30c1,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_02,2019-09-16T00:20:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30c2,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_02,2019-09-16T00:20:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30c3,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_02,2019-09-16T00:20:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30c4,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_02,2019-09-16T00:20:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30c5,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_02,2019-09-16T00:20:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30c6,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_03,2019-09-16T00:20:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30c7,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_03,2019-09-16T00:20:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30c8,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_03,2019-09-16T00:20:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30c9,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_03,2019-09-16T00:20:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30ca,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_03,2019-09-16T00:20:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30cb,North Stradbroke,2019-09-16T10:20:00Z,2019-09-16,10:20:00,NSI,NSI20190916,NSI20190916_PHYCYT_03,2019-09-16T00:20:00Z,-27.345,153.562,3,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30cc,Port Hacking,2009-02-24T09:27:00Z,2009-02-24,09:27:00,PHB,PHB20090223,PHB20090223_PHYCYT_01,2009-02-23T22:27:00Z,-34.1192,151.2267,1,9744,18396,4179,1,1,1,NA,POINT (151.22667 -34.11923)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_30cd,Port Hacking,2009-02-24T09:27:00Z,2009-02-24,09:27:00,PHB,PHB20090223,PHB20090223_PHYCYT_02,2009-02-23T22:27:00Z,-34.1192,151.2267,2,10458,18501,3591,1,1,1,NA,POINT (151.22667 -34.11923)
